dataset,paper_name,paper_group,kernel,variant,algorithm,status,error,n_samples,n_features,n_classes,binary_problems,validation_metric,validation_score,selection_objective,selection_utility,minority_label,priority_strategy,insertion_strategy,best_C,best_gamma,best_degree,best_coef0,selected_total,accepted_candidates,rejected_candidates,support_vectors,batch_attempts,model_fits,initial_core_repairs,fit_time_seconds,elapsed_tuning_seconds,accuracy_train,balanced_accuracy_train,precision_macro_train,recall_macro_train,f1_macro_train,minority_f1_train,accuracy_test,balanced_accuracy_test,precision_macro_test,recall_macro_test,f1_macro_test,minority_f1_test,objective_test
dataset,Fashion-MNIST,multiclass,linear,author_original,Author original BSVM,ok,,2000,100,10,10,accuracy,0.671875,paper,0.671875,,author_original,sequential,10.0,scale,3,0.0,12401,612,399,766,990,1000,0,47.19285550003406,47.271539599998505,0.871875,0.871875,0.8724068229424571,0.871875,0.8667368251776866,,0.72,0.72,0.7099792869470312,0.72,0.712237502030764,,0.72
