dataset,paper_name,paper_group,kernel,variant,grid_index,status,error,kernel_params,validation_metric,validation_score,support_vectors,support_fraction,selection_utility,fit_seconds
cloud,cloud,experiment_2,poly,user_formula_1,21,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""degree"": 4}",accuracy,0.7777777777777778,22,0.3235294117647059,0.7777777777777778,0.0543237999954726
cloud,cloud,experiment_2,poly,user_formula_1,22,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""degree"": 5}",accuracy,0.7222222222222222,6,0.088235294117647,0.7222222222222222,0.0414756999962264
cloud,cloud,experiment_2,poly,user_formula_1,23,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""degree"": 5}",accuracy,0.7222222222222222,20,0.2941176470588235,0.7222222222222222,0.0591195999877527
cloud,cloud,experiment_2,poly,user_formula_1,24,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""degree"": 5}",accuracy,0.7222222222222222,32,0.4705882352941176,0.7222222222222222,0.0430928999994648
cloud,cloud,experiment_2,poly,user_formula_1,25,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""degree"": 2}",accuracy,0.7777777777777778,18,0.2647058823529412,0.7777777777777778,0.0536174000008031
cloud,cloud,experiment_2,poly,user_formula_1,26,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""degree"": 2}",accuracy,0.7777777777777778,21,0.3088235294117647,0.7777777777777778,0.0424839999905088
cloud,cloud,experiment_2,poly,user_formula_1,27,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""degree"": 2}",accuracy,0.6111111111111112,22,0.3235294117647059,0.6111111111111112,0.058817099998123
cloud,cloud,experiment_2,poly,user_formula_1,28,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""degree"": 3}",accuracy,0.7777777777777778,16,0.2352941176470588,0.7777777777777778,0.0443633000104455
cloud,cloud,experiment_2,poly,user_formula_1,29,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""degree"": 3}",accuracy,0.7777777777777778,26,0.3823529411764705,0.7777777777777778,0.0367745999974431
cloud,cloud,experiment_2,poly,user_formula_1,30,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""degree"": 3}",accuracy,0.5555555555555556,31,0.4558823529411764,0.5555555555555556,0.0488744000031147
cloud,cloud,experiment_2,poly,user_formula_1,31,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""degree"": 4}",accuracy,0.7222222222222222,11,0.1617647058823529,0.7222222222222222,0.0441214000020409
cloud,cloud,experiment_2,poly,user_formula_1,32,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""degree"": 4}",accuracy,0.6666666666666666,30,0.4411764705882353,0.6666666666666666,0.0434787999984109
cloud,cloud,experiment_2,poly,user_formula_1,33,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""degree"": 4}",accuracy,0.6666666666666666,33,0.4852941176470588,0.6666666666666666,0.0294095999997807
cloud,cloud,experiment_2,poly,user_formula_1,34,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""degree"": 5}",accuracy,0.7222222222222222,10,0.1470588235294117,0.7222222222222222,0.0473000000056345
cloud,cloud,experiment_2,poly,user_formula_1,35,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""degree"": 5}",accuracy,0.6111111111111112,42,0.6176470588235294,0.6111111111111112,0.0378324000048451
cloud,cloud,experiment_2,poly,user_formula_1,36,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""degree"": 5}",accuracy,0.6666666666666666,42,0.6176470588235294,0.6666666666666666,0.035221600002842
cloud,cloud,experiment_2,poly,user_formula_1,37,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""degree"": 2}",accuracy,0.6666666666666666,24,0.3529411764705882,0.6666666666666666,0.0571812999987741
cloud,cloud,experiment_2,poly,user_formula_1,38,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""degree"": 2}",accuracy,0.7222222222222222,26,0.3823529411764705,0.7222222222222222,0.0480899999965913
cloud,cloud,experiment_2,poly,user_formula_1,39,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""degree"": 2}",accuracy,0.7222222222222222,24,0.3529411764705882,0.7222222222222222,0.0609234000003198
cloud,cloud,experiment_2,poly,user_formula_1,40,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""degree"": 3}",accuracy,0.7222222222222222,38,0.5588235294117647,0.7222222222222222,0.0373713000008137
cloud,cloud,experiment_2,poly,user_formula_1,41,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""degree"": 3}",accuracy,0.6666666666666666,38,0.5588235294117647,0.6666666666666666,0.0340842000005068
cloud,cloud,experiment_2,poly,user_formula_1,42,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""degree"": 3}",accuracy,0.7777777777777778,32,0.4705882352941176,0.7777777777777778,0.0334217000054195
cloud,cloud,experiment_2,poly,user_formula_1,43,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""degree"": 4}",accuracy,0.7222222222222222,34,0.5,0.7222222222222222,0.0635698999976739
cloud,cloud,experiment_2,poly,user_formula_1,44,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""degree"": 4}",accuracy,0.5555555555555556,43,0.6323529411764706,0.5555555555555556,0.0524107999954139
cloud,cloud,experiment_2,poly,user_formula_1,45,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""degree"": 4}",accuracy,0.6111111111111112,36,0.5294117647058824,0.6111111111111112,0.0478446999914012
cloud,cloud,experiment_2,poly,user_formula_1,46,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""degree"": 5}",accuracy,0.6666666666666666,37,0.5441176470588235,0.6666666666666666,0.0575318999908631
cloud,cloud,experiment_2,poly,user_formula_1,47,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""degree"": 5}",accuracy,0.5555555555555556,44,0.6470588235294118,0.5555555555555556,0.0372047999990172
cloud,cloud,experiment_2,poly,user_formula_1,48,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""degree"": 5}",accuracy,0.5,43,0.6323529411764706,0.5,0.0252832999976817
cloud,cloud,experiment_2,poly,user_formula_2,1,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""degree"": 2}",accuracy,0.2777777777777778,2,0.0294117647058823,0.2777777777777778,0.2262875000014901
cloud,cloud,experiment_2,poly,user_formula_2,2,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""degree"": 2}",accuracy,0.2777777777777778,2,0.0294117647058823,0.2777777777777778,0.1231072000082349
cloud,cloud,experiment_2,poly,user_formula_2,3,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""degree"": 2}",accuracy,0.2777777777777778,3,0.0441176470588235,0.2777777777777778,0.1001420999964466
cloud,cloud,experiment_2,poly,user_formula_2,4,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""degree"": 3}",accuracy,0.7222222222222222,5,0.0735294117647058,0.7222222222222222,0.0425394000048982
cloud,cloud,experiment_2,poly,user_formula_2,5,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""degree"": 3}",accuracy,0.7222222222222222,5,0.0735294117647058,0.7222222222222222,0.0403938999952515
cloud,cloud,experiment_2,poly,user_formula_2,6,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""degree"": 3}",accuracy,0.7222222222222222,7,0.1029411764705882,0.7222222222222222,0.0527124000072944
cloud,cloud,experiment_2,poly,user_formula_2,7,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""degree"": 4}",accuracy,0.7222222222222222,5,0.0735294117647058,0.7222222222222222,0.0468855999934021
cloud,cloud,experiment_2,poly,user_formula_2,8,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""degree"": 4}",accuracy,0.7222222222222222,5,0.0735294117647058,0.7222222222222222,0.0422170999954687
cloud,cloud,experiment_2,poly,user_formula_2,9,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""degree"": 4}",accuracy,0.7222222222222222,7,0.1029411764705882,0.7222222222222222,0.0411694000067655
cloud,cloud,experiment_2,poly,user_formula_2,10,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""degree"": 5}",accuracy,0.7222222222222222,5,0.0735294117647058,0.7222222222222222,0.0424806999944848
cloud,cloud,experiment_2,poly,user_formula_2,11,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""degree"": 5}",accuracy,0.7222222222222222,6,0.088235294117647,0.7222222222222222,0.0434584000031463
cloud,cloud,experiment_2,poly,user_formula_2,12,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""degree"": 5}",accuracy,0.7222222222222222,8,0.1176470588235294,0.7222222222222222,0.0501518000091891
cloud,cloud,experiment_2,poly,user_formula_2,13,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""degree"": 2}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.0475823000015225
cloud,cloud,experiment_2,poly,user_formula_2,14,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""degree"": 2}",accuracy,0.7222222222222222,5,0.0735294117647058,0.7222222222222222,0.0431540999998105
cloud,cloud,experiment_2,poly,user_formula_2,15,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""degree"": 2}",accuracy,0.7222222222222222,6,0.088235294117647,0.7222222222222222,0.0446633999963523
cloud,cloud,experiment_2,poly,user_formula_2,16,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""degree"": 3}",accuracy,0.7222222222222222,5,0.0735294117647058,0.7222222222222222,0.049409100000048
cloud,cloud,experiment_2,poly,user_formula_2,17,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""degree"": 3}",accuracy,0.7222222222222222,6,0.088235294117647,0.7222222222222222,0.0503678999957628
cloud,cloud,experiment_2,poly,user_formula_2,18,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""degree"": 3}",accuracy,0.7777777777777778,15,0.2205882352941176,0.7777777777777778,0.0506408000073861
cloud,cloud,experiment_2,poly,user_formula_2,19,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""degree"": 4}",accuracy,0.7222222222222222,6,0.088235294117647,0.7222222222222222,0.0406797000032383
cloud,cloud,experiment_2,poly,user_formula_2,20,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""degree"": 4}",accuracy,0.7777777777777778,26,0.3823529411764705,0.7777777777777778,0.0781501999881584
cloud,cloud,experiment_2,poly,user_formula_2,21,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""degree"": 4}",accuracy,0.7777777777777778,22,0.3235294117647059,0.7777777777777778,0.0468401999969501
cloud,cloud,experiment_2,poly,user_formula_2,22,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""degree"": 5}",accuracy,0.7222222222222222,6,0.088235294117647,0.7222222222222222,0.0390867000096477
cloud,cloud,experiment_2,poly,user_formula_2,23,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""degree"": 5}",accuracy,0.7222222222222222,20,0.2941176470588235,0.7222222222222222,0.047063000005437
cloud,cloud,experiment_2,poly,user_formula_2,24,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""degree"": 5}",accuracy,0.7222222222222222,32,0.4705882352941176,0.7222222222222222,0.0489095999946584
cloud,cloud,experiment_2,poly,user_formula_2,25,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""degree"": 2}",accuracy,0.7777777777777778,19,0.2794117647058823,0.7777777777777778,0.059892299992498
cloud,cloud,experiment_2,poly,user_formula_2,26,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""degree"": 2}",accuracy,0.7777777777777778,21,0.3088235294117647,0.7777777777777778,0.0446587999904295
cloud,cloud,experiment_2,poly,user_formula_2,27,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""degree"": 2}",accuracy,0.5555555555555556,29,0.4264705882352941,0.5555555555555556,0.0547871000017039
cloud,cloud,experiment_2,poly,user_formula_2,28,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""degree"": 3}",accuracy,0.7777777777777778,16,0.2352941176470588,0.7777777777777778,0.0519307999929878
cloud,cloud,experiment_2,poly,user_formula_2,29,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""degree"": 3}",accuracy,0.7777777777777778,26,0.3823529411764705,0.7777777777777778,0.0371840000007068
cloud,cloud,experiment_2,poly,user_formula_2,30,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""degree"": 3}",accuracy,0.5555555555555556,31,0.4558823529411764,0.5555555555555556,0.0849823000025935
cloud,cloud,experiment_2,poly,user_formula_2,31,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""degree"": 4}",accuracy,0.7222222222222222,11,0.1617647058823529,0.7222222222222222,0.0455809999984921
cloud,cloud,experiment_2,poly,user_formula_2,32,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""degree"": 4}",accuracy,0.6666666666666666,31,0.4558823529411764,0.6666666666666666,0.0446083999995607
cloud,cloud,experiment_2,poly,user_formula_2,33,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""degree"": 4}",accuracy,0.6666666666666666,33,0.4852941176470588,0.6666666666666666,0.054223400002229
cloud,cloud,experiment_2,poly,user_formula_2,34,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""degree"": 5}",accuracy,0.7222222222222222,10,0.1470588235294117,0.7222222222222222,0.0755725999915739
cloud,cloud,experiment_2,poly,user_formula_2,35,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""degree"": 5}",accuracy,0.6111111111111112,42,0.6176470588235294,0.6111111111111112,0.0611319000017829
cloud,cloud,experiment_2,poly,user_formula_2,36,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""degree"": 5}",accuracy,0.6666666666666666,42,0.6176470588235294,0.6666666666666666,0.0610140000062529
cloud,cloud,experiment_2,poly,user_formula_2,37,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""degree"": 2}",accuracy,0.6666666666666666,25,0.3676470588235294,0.6666666666666666,0.08049690000189
cloud,cloud,experiment_2,poly,user_formula_2,38,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""degree"": 2}",accuracy,0.6111111111111112,28,0.4117647058823529,0.6111111111111112,0.0676480999973137
cloud,cloud,experiment_2,poly,user_formula_2,39,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""degree"": 2}",accuracy,0.7222222222222222,24,0.3529411764705882,0.7222222222222222,0.0580861999915214
cloud,cloud,experiment_2,poly,user_formula_2,40,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""degree"": 3}",accuracy,0.7222222222222222,38,0.5588235294117647,0.7222222222222222,0.0364560000016354
cloud,cloud,experiment_2,poly,user_formula_2,41,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""degree"": 3}",accuracy,0.6666666666666666,38,0.5588235294117647,0.6666666666666666,0.0309877999970922
cloud,cloud,experiment_2,poly,user_formula_2,42,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""degree"": 3}",accuracy,0.7777777777777778,32,0.4705882352941176,0.7777777777777778,0.0303662000078475
cloud,cloud,experiment_2,poly,user_formula_2,43,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""degree"": 4}",accuracy,0.7222222222222222,34,0.5,0.7222222222222222,0.0462920000136364
cloud,cloud,experiment_2,poly,user_formula_2,44,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""degree"": 4}",accuracy,0.5555555555555556,43,0.6323529411764706,0.5555555555555556,0.0414003000041702
cloud,cloud,experiment_2,poly,user_formula_2,45,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""degree"": 4}",accuracy,0.6111111111111112,36,0.5294117647058824,0.6111111111111112,0.0397898000082932
cloud,cloud,experiment_2,poly,user_formula_2,46,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""degree"": 5}",accuracy,0.5555555555555556,46,0.6764705882352942,0.5555555555555556,0.0433113000035518
cloud,cloud,experiment_2,poly,user_formula_2,47,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""degree"": 5}",accuracy,0.5555555555555556,44,0.6470588235294118,0.5555555555555556,0.0276324000005843
cloud,cloud,experiment_2,poly,user_formula_2,48,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""degree"": 5}",accuracy,0.5,43,0.6323529411764706,0.5,0.0214693000016268
cloud,cloud,experiment_2,sigmoid,author_original,1,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""gamma"": 0.001}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.1001396999927237
cloud,cloud,experiment_2,sigmoid,author_original,2,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""gamma"": 0.001}",accuracy,0.7777777777777778,2,0.0294117647058823,0.7777777777777778,0.1265569000097457
cloud,cloud,experiment_2,sigmoid,author_original,3,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""gamma"": 0.001}",accuracy,0.7777777777777778,2,0.0294117647058823,0.7777777777777778,0.0721195999940391
cloud,cloud,experiment_2,sigmoid,author_original,4,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.0883987999986857
cloud,cloud,experiment_2,sigmoid,author_original,5,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""gamma"": 0.01}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.0921895000064978
cloud,cloud,experiment_2,sigmoid,author_original,6,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.0813857000030111
cloud,cloud,experiment_2,sigmoid,author_original,7,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""gamma"": 0.1}",accuracy,0.2777777777777778,2,0.0294117647058823,0.2777777777777778,0.0879488000064157
cloud,cloud,experiment_2,sigmoid,author_original,8,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""gamma"": 0.1}",accuracy,0.6111111111111112,2,0.0294117647058823,0.6111111111111112,0.0893276999995578
cloud,cloud,experiment_2,sigmoid,author_original,9,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""gamma"": 0.1}",accuracy,0.6666666666666666,2,0.0294117647058823,0.6666666666666666,0.1576868999982252
cloud,cloud,experiment_2,sigmoid,author_original,10,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""gamma"": 1.0}",accuracy,0.4444444444444444,2,0.0294117647058823,0.4444444444444444,0.1273507999867433
cloud,cloud,experiment_2,sigmoid,author_original,11,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""gamma"": 1.0}",accuracy,0.5555555555555556,2,0.0294117647058823,0.5555555555555556,0.1100291000038851
cloud,cloud,experiment_2,sigmoid,author_original,12,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""gamma"": 1.0}",accuracy,0.5,2,0.0294117647058823,0.5,0.0962122000055387
cloud,cloud,experiment_2,sigmoid,author_original,13,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""gamma"": 0.001}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.1036980000062612
cloud,cloud,experiment_2,sigmoid,author_original,14,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""gamma"": 0.001}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.1241176000039558
cloud,cloud,experiment_2,sigmoid,author_original,15,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""gamma"": 0.001}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.1254537000058917
cloud,cloud,experiment_2,sigmoid,author_original,16,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.1076111000002129
cloud,cloud,experiment_2,sigmoid,author_original,17,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""gamma"": 0.01}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.091774800006533
cloud,cloud,experiment_2,sigmoid,author_original,18,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.0833936000126414
cloud,cloud,experiment_2,sigmoid,author_original,19,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""gamma"": 0.1}",accuracy,0.3333333333333333,11,0.1617647058823529,0.3333333333333333,0.1224804000084986
cloud,cloud,experiment_2,sigmoid,author_original,20,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""gamma"": 0.1}",accuracy,0.6111111111111112,2,0.0294117647058823,0.6111111111111112,0.0836678000050596
cloud,cloud,experiment_2,sigmoid,author_original,21,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""gamma"": 0.1}",accuracy,0.5555555555555556,2,0.0294117647058823,0.5555555555555556,0.0869424999982584
cloud,cloud,experiment_2,sigmoid,author_original,22,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""gamma"": 1.0}",accuracy,0.2777777777777778,5,0.0735294117647058,0.2777777777777778,0.0880495000019436
cloud,cloud,experiment_2,sigmoid,author_original,23,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""gamma"": 1.0}",accuracy,0.4444444444444444,2,0.0294117647058823,0.4444444444444444,0.0658255000016652
cloud,cloud,experiment_2,sigmoid,author_original,24,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""gamma"": 1.0}",accuracy,0.6666666666666666,6,0.088235294117647,0.6666666666666666,0.0812786000024061
cloud,cloud,experiment_2,sigmoid,author_original,25,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""gamma"": 0.001}",accuracy,0.5,2,0.0294117647058823,0.5,0.0822546000126749
cloud,cloud,experiment_2,sigmoid,author_original,26,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""gamma"": 0.001}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.0886123000091174
cloud,cloud,experiment_2,sigmoid,author_original,27,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""gamma"": 0.001}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.1038863000139826
cloud,cloud,experiment_2,sigmoid,author_original,28,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,8,0.1176470588235294,0.7222222222222222,0.0592888000101083
cloud,cloud,experiment_2,sigmoid,author_original,29,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""gamma"": 0.01}",accuracy,0.7222222222222222,6,0.088235294117647,0.7222222222222222,0.079438900007517
cloud,cloud,experiment_2,sigmoid,author_original,30,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,10,0.1470588235294117,0.7222222222222222,0.1413186999998288
cloud,cloud,experiment_2,sigmoid,author_original,31,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""gamma"": 0.1}",accuracy,0.7222222222222222,5,0.0735294117647058,0.7222222222222222,0.0563156999996863
cloud,cloud,experiment_2,sigmoid,author_original,32,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""gamma"": 0.1}",accuracy,0.7777777777777778,4,0.0588235294117647,0.7777777777777778,0.0432813000079477
cloud,cloud,experiment_2,sigmoid,author_original,33,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""gamma"": 0.1}",accuracy,0.6666666666666666,8,0.1176470588235294,0.6666666666666666,0.0723159000044688
cloud,cloud,experiment_2,sigmoid,author_original,34,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""gamma"": 1.0}",accuracy,0.5,4,0.0588235294117647,0.5,0.060322699995595
cloud,cloud,experiment_2,sigmoid,author_original,35,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""gamma"": 1.0}",accuracy,0.5,5,0.0735294117647058,0.5,0.0774057999951765
cloud,cloud,experiment_2,sigmoid,author_original,36,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""gamma"": 1.0}",accuracy,0.6666666666666666,3,0.0441176470588235,0.6666666666666666,0.0759914000082062
cloud,cloud,experiment_2,sigmoid,author_original,37,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""gamma"": 0.001}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.0403221000015037
cloud,cloud,experiment_2,sigmoid,author_original,38,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""gamma"": 0.001}",accuracy,0.7222222222222222,5,0.0735294117647058,0.7222222222222222,0.056838799995603
cloud,cloud,experiment_2,sigmoid,author_original,39,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""gamma"": 0.001}",accuracy,0.7777777777777778,10,0.1470588235294117,0.7777777777777778,0.0732926000055158
cloud,cloud,experiment_2,sigmoid,author_original,40,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,6,0.088235294117647,0.7222222222222222,0.0233215999905951
cloud,cloud,experiment_2,sigmoid,author_original,41,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""gamma"": 0.01}",accuracy,0.7222222222222222,7,0.1029411764705882,0.7222222222222222,0.0222315999999409
cloud,cloud,experiment_2,sigmoid,author_original,42,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,6,0.088235294117647,0.7222222222222222,0.0229230999975698
cloud,cloud,experiment_2,sigmoid,author_original,43,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""gamma"": 0.1}",accuracy,0.5,5,0.0735294117647058,0.5,0.0747446000023046
cloud,cloud,experiment_2,sigmoid,author_original,44,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""gamma"": 0.1}",accuracy,0.5,7,0.1029411764705882,0.5,0.1219929000071715
cloud,cloud,experiment_2,sigmoid,author_original,45,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""gamma"": 0.1}",accuracy,0.5,8,0.1176470588235294,0.5,0.1322721000033198
cloud,cloud,experiment_2,sigmoid,author_original,46,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""gamma"": 1.0}",accuracy,0.4444444444444444,3,0.0441176470588235,0.4444444444444444,0.0919021000008797
cloud,cloud,experiment_2,sigmoid,author_original,47,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""gamma"": 1.0}",accuracy,0.5555555555555556,5,0.0735294117647058,0.5555555555555556,0.0850995000073453
cloud,cloud,experiment_2,sigmoid,author_original,48,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""gamma"": 1.0}",accuracy,0.5555555555555556,5,0.0735294117647058,0.5555555555555556,0.0595467000093776
cloud,cloud,experiment_2,sigmoid,robust_hybrid,1,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""gamma"": 0.001}",accuracy,0.6666666666666666,4,0.0588235294117647,0.6666666666666666,0.1939176000014413
cloud,cloud,experiment_2,sigmoid,robust_hybrid,2,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""gamma"": 0.001}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.1456503999943379
cloud,cloud,experiment_2,sigmoid,robust_hybrid,3,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""gamma"": 0.001}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.1316349000117043
cloud,cloud,experiment_2,sigmoid,robust_hybrid,4,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""gamma"": 0.01}",accuracy,0.6666666666666666,4,0.0588235294117647,0.6666666666666666,0.1427671999990707
cloud,cloud,experiment_2,sigmoid,robust_hybrid,5,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""gamma"": 0.01}",accuracy,0.6666666666666666,4,0.0588235294117647,0.6666666666666666,0.145527700005914
cloud,cloud,experiment_2,sigmoid,robust_hybrid,6,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.1454281000042101
